id,target,,
UHZNSkxBZENmMEszdDQ3YiboDxy8Qp9duP1Z4mVSChs=,0.978332,,
UHZKV0hvYVhUcnhBWmZiVk8iOVutW7WdusQ5mULyZaI=,0.99748,,
UHRPbXNlb2dwdjFaR2NhWIO4U1fKh78yuRlqtMJvvTU=,1.00151,,
UGZRc0g2bkdrb2FZSlYyTAuCkq+T1vbCB5KfnQHpWxQ=,0.973293,,
UGZaWWJCanQ3SVhVTVdtemgwVQUMF+mhzpl/SkI0Iig=,1.01864,,
UGNCWERmZVVhck5rU3hwV97L1pJHk7cF36WZ4rHmgn4=,0.996473,,
UGJxd0FtNmdlVDFOZDNKbH5hjRccTkkFcxmkJgrfiDU=,0.992441,,
UGhKQXR6bU5zTWJvdjZnRfBSReAru6+KNycpZEhnhAU=,1.02268,,
UFhZVzdTdnVxVmRVUlo0ecIt4Pxpy5m5Iu62Z5nzR/A=,0.973293,,
UFdmRmxwajlhWTZVR1IxM1yYwUlt6hl50Aco7jRJVis=,0.999496,,
UEVuTzdiS3hUdVYzWWZtd17vvWDwxvwQPPjJB8+NJzs=,0.993449,,
UEljT05tRXBUekxuOGJoeWRES4oL9/UzFRCDOfgJHoY=,1.00857,,
UEE5NlVRc0thUkIwZkxKWoL0W209nLVW6E3otg+CD2o=,0.992441,,
UEdidW5DV1FEb2g5S2dMdAypnLbCfxc7lz3WCYjaZrI=,0.980348,,
UDRwTFR4aDZpMmo4cWttUx3LNmEzFZOTfSr2IGKWHNY=,1.01361,,
UDBrVG5ONTlLYTFwZVIzSMAycEnMkjqGZaZ2ZykPnI0=,0.992441,,
U3N4VXJORmxEemZiUHFDRdG/2frr0G9A2/Tnp++bwCw=,1.00857,,
U3c1WlhyVGJZSTM0Z3FCV+yTAXMxwwSbpcfDOVqcV+I=,0.974301,,
U2Z0Ym9KWG5DdXc5a3BzRb8E4VOfXqsokpGECXsKFdw=,1.00454,,
U2RVNTF6Z0pROWJoeGZhWGdJjrkXD4kSkLGDIiIuAEY=,0.992441,,
U2p2SGxNdFg3REowQmlWYbntvpWh6GytiNAMnL8AwUs=,1.00857,,
U2NGckdnZk1qcEVxWWViTF8AJbXITjjYW1w3b18TL4g=,0.972285,,
U2lFblk4Zkc1TW1zWjk2QX3cYaVjkdByBXug7UzX2rA=,0.992441,,
U2kwcUxjYkdWalBEQ0VaM+Bk9Jv08ptvRnLKg24pJkA=,0.973293,,
U1VXWmpKdTM5ZEVMWUNpT7vlGZKLCQeiz1P3lsQQGTw=,0.973293,,
U1Rlamx5M2JGQ25KelFkc3FvEqUPjZIhbku7wyrixO0=,1.00353,,
U0Y5TENsMHRUTmFqNVI0Wl++ZLCX8ZJoD1aciS5dwb8=,1.01864,,
U0U4bUM0NWtwRG5VelZOUJh/csk+p4cSB7AnB998xlc=,0.976316,,
U0RDVGphMDE5ODJKa3F6UUEZVGCUnBkE3bJKHfGnS94=,1.00252,,
TzZrUlUxQmVXMGdHbkphelaqzI0HxVJraJ70Jbeia4s=,0.992441,,
TzVueUtqeHQyZ0RjZTA3MwQ6y54WRbHPyAuQPYR54Mo=,0.971277,,
TzVIZHdUR2l1YTdEaFhwcoYQeFJRngbzyje35wfEp74=,1.00252,,
TzRReGJtWEtEamxxNVVvTX3oIO7zsMD/zPrl/dFOrV4=,1.00454,,
TzNwVENTTG5lREZ5c2l2VvCttsbNIi3L/UqWR3fUTO4=,1.00857,,
TzlJNGJXUkhmTVF5TlU4TJ/n3w96XoyqeSKiBpaH9U8=,0.976316,,
TXIwQmo5cWVQRzVVcFRBaXM6ogMPc52yobrRT8MZ5Fo=,0.985387,,
TWpOcko2ejVhM1ZubFJ4cewYghJ+GnYzEAwtnZ7v87I=,0.996473,,
TVI0aW5TQU9GMFBhb3VjNncL6jsQIkdPYEjq9GIkb+c=,0.980348,,
TVg3MXZ1Rnc1YzJnQ2FWcAEz3ckeeSfEicymKM9iX2k=,1.00857,,
TUxwQzZLUjJ1YWgxazdZc3QK7+afHLmVfXDJ8V5YeN0=,1.02771,,
TUtMdlB0amtteFdWM1JkeZOHP5+wO4R5etncSmrYH4U=,0.996473,,
TUMxdlB1aWc2NW0zV2hBMqhLUTxdjYOquSZ7+AmgZMs=,1.00857,,
TUJRMjdMOVBnc2lFWFlUVRLVZACkfp8jbWKlz3palCM=,0.973293,,
TUhYblEzRno3WmRUcVNLZoILbQWYsAtNR/5ODybLKUA=,0.98841,,
TnVURlJJdmJpWGhRS1M4eHwkahTppz8rCvsRZdNZNgk=,0.995465,,
TnRuY3hMYlJDSFhWRUppa5HBUwI9/sKhmuAkE/HPAMo=,0.985387,,
TnRJT3lETVRXMEF4UW9pRV7Wmq/ZjVUSXwBqU9ffPVE=,0.990426,,
TnJCbTVZdlBYMWVHRVduaMTvoCPWGAjLCelhmPQggrE=,0.973293,,
TnIyRmJLSEVQV21pWk1HMwzplqOGZjsdI3v3FKjrqsY=,0.973293,,
TnIxUUl4WVJVY3VxSERaMJCsi0IIlC8GrIsBRXuLQ/Q=,1.00353,,
TnFaZFJoVTV6VkZKY0R1M6J0foWhfrnFDhKcVrVWzco=,0.980348,,
TmttN1Fob1NYeFdMRzF1c+fEmuRY+0EdHLhYShEWyfM=,1.03074,,
TmNwYlA3allBaUdtazNuRN8Q4WAy2L2Muxlrfk+HV7s=,0.996473,,
TmdiSVk5MFdtSDNjN09FRrgFma++nk8TX0krz6RLZ2E=,0.995465,,
Tm9sSkdRRmZEbTh4bkwwarGVayzbCtPG+Fh6zj8btfA=,0.974301,,
TlV0SGhzdkl3TDRkZXpBU4U+lYXF8n373uZJTpSCF4E=,1.00353,,
TlRKRkVNWlE5NmRoSFJZV/vuqi5afmH3VLdsDG3iwmc=,1.00857,,
TllIUDB5UWVCcUFDM3ZEVwWILrMp+87Ucc0vwDurRc4=,1.00857,,
TllGdXNLaXhxdFpoM2Mxar9I3OY3XHEKst3fLHkUKVo=,1.00957,,
TlhMMXVoSkkyUG5rV2Vid/3VBsINegIcsls2u+LY0B8=,1.00353,,
Tlg4ZGxSQTlEdnhIN1FNc39MS9RQVisBKMOdAqmSSJQ=,1.00857,,
TkZSdlRvMURKcHFqYVV3M8N4Y5nFOxtFq4N/et/pGBA=,1.02268,,
TkxkejVmeTg0VGdTUVZGbrhu1gJopGxAiq23Lbcs+G4=,0.984379,,
TkVrQXpwbUlQckdlRjRoavBs1EkJtaJXECdUF5hy+ps=,1.02066,,
TkNyRGFnNUc5UlZNOG5ib3Jkps+iTo5SO5Q9PjXTQX0=,0.973293,,
Tkk2Q0RCMFJUZm1FOEtNSMwiXJnsvanMvAglJvrNH7E=,1.00857,,
TkJyRWFUVkpnaDRwMEFaObUZkxBHDLM4JmgSb1lHdyw=,1.00353,,
TkFueEM4UE9pTDZlZDRJY1829rbofIAnnP6OUOqYdGk=,0.976316,,
Tjd5SmRUZlo4Q2p4SWxoV9VvlvO3rPaJuppjXYgmvnI=,0.982363,,
TjBHN1lXa2pINGxPSU16ceQHfI8Txlxy33UECm2e6rg=,0.980348,,
THRmVVF3RGVPcTBNNlZaQzQHmq0avgjznNBCsfEhQEk=,1.00454,,
THlLRDg5U21NMjNkWkc2bh4PRxSyqamXscv+ZTO48mQ=,1.00957,,
TG9JaktEckp6QUJ2dE9iNntxqvocw59YPFPRQUmK91M=,1.00857,,
TG94d3pYU3FhM01Lck9FaFB2S6987qBxAQTFdXVD+uM=,0.995465,,
TFJDQnlLd09rTlNnaTNjNu1CIajPG8xZGNr+o7GZnIM=,1.00857,,
TFdTZmhrdmdyVGNPWVhGMKvdM2Db3A0X3BjXVD3QjVg=,1.01864,,
TEpSU1dGUDNaQml4UXdFTk+SA/ef67RsxrRGCFAEA+4=,1.00353,,
TEpPY2RDWTdiRWVVQk1nWt6dUNIoMjdIJP35J2ebdvQ=,1.00454,,
TEhZNmtNWGNTUlBuR050Vhiu+C2BoEFCMAnq9EsLY3Q=,1.02872,,
TDVhVnBmb2VHN2wzMjF3OMqXYtzErU0AmTKqdBVb6vw=,1.02973,,
TDJsaUMzdFdSamh6RVU2SpMTWofRywXAtYQ8PfV8szQ=,1.01864,,
TDBOZ1JPSUtvWlV3Smk1MroVhxAdtgiBCL0f2qV7zEw=,1.00454,,
T3pwV2NNZUpZZDF0UVg1dU3iGrjo0ChRcqaUJUMADU0=,0.973293,,
T3duSkZlMzBka0t1MWhtarluKpBoJeJmbj6hzjwWzm4=,1.00454,,
T3BqUkZiNlREbmR3dEpmaVD5nDJqtCSvEobV3K/2zXg=,0.97934,,
T3A1b1VWMndtbjRjTFRrelv6eEdh27CyuOl+c9sbPZ0=,1.0005,,
T2xJUWV3ZkNqU0hYa2h4RZC08TKr66atdfbRfGdvOpg=,1.00957,,
T2o1YkZQMU5peXRBcnhEYZOJhXrHqodp7bEYBDo2v2Y=,0.978332,,
T2JLblpkajc5VFJtNEpxda7rDOWR1Vz4AeSMsHNF9Mc=,0.992441,,
T284RXFuZFdKelVMRFpDQr3qvvnoZjWISmp9XZMBiTM=,1.00857,,
T1kwZjRlVUFieDgyM25FeUOxHzfMy2/x+JK+AuX1w5Y=,1.01965,,
T1JGaTNJQk02dzkxTHNVdo1oWQ84FdyDtdN9ba6jJ+s=,0.996473,,
T0wyalA4UjZDVHdzaTl1TehsE3G8IrU3YplTxfCCMcA=,0.995465,,
T0lXRllNY3NHZlVWZG9ueK8wSWZFvSxYh9FvMVUNlZg=,0.982363,,
T0F4dkZjWG1wRFBoeVVUYqhWfbffL9zKaRO9H/vuR2g=,1.00857,,
SzVzQmFnUHBKaWhScUE2NG2K9eqQo8xhhB/KnaQ8Ce8=,0.971277,,
SzJYTFV2eU9OOW03ZnVZabWTrnVDoTTCN8W5X6XHkOk=,1.02167,,
SXZtemgyYllpQmdYczA2M5ZxKZCDytpzI3156LeX9c8=,1.00857,,
SXJXdnBZZFp1RkFPRDNtVv35e4xXBWtRaJ0+4DYyJHo=,0.968254,,
SXJhUUFWeENOcW9uMTNqT2cZTSSSposqskzL22lleec=,0.976316,,
SXFVUGhDTlZtbmFYZlNHcylMklQVB5a5a89qiNqVGFo=,1.00353,,
SXdpaHVvZHZCU3pGYzZwNHByPZGnkNDY+RHwibc1xKQ=,0.971277,,
SXBLZ0xReUNrd3F6ZlNYaa4ZZMUQuv9d8T5MoSxuZow=,0.973293,,
SWRTVHphckdRRTVOZTRMT54VThGvWB7KaGV5vGdv6+E=,0.992441,,
SWc1ZGtvUjhYRHozczBsSMKM2lEE4NdgW1Q8BOsug0M=,0.992441,,
SVhZcTNuYzZIQTdzS1NnV3nQdjdyHWfKY1QcfQLerTE=,0.971277,,
SVBKM3N1cFpDMUcwS1MyQr3kJCO+MZql4z0AeN/Dvbs=,0.97934,,
SVB2ZXUwWEVGTWJsaTZMSHMSV+hbEgnsEY4IgXPY4b8=,1.02771,,
SVA5ZHVGcm9KTXY1Z1QxTnf5uHWru7eq0tKehZDdcaE=,0.969262,,
SVA2ZU1yelVqU1JiRTREMG88/97lpd9d+n4Uw7Be9JE=,1.00454,,
SUZOcXJERUdWa1RhaG5nMqFci96Q6KwqvXf2IFWe0HQ=,0.996473,,
SUdWdDROblRRMnNZaE1SbQglN1S9JbPMPlsKge6C21A=,0.996473,,
SnpYTHFlSTJsR2pEY2Ftd4415sYfYXXsnSeXZW5lFaY=,0.993449,,
SnlXWlViTjBIdGl4dnNFT/WaYfOEv7oEtkr7mEbA6LI=,1.01058,,
SnI5TXVDVjdSQnQxU3pJZ1Hl43RDIxGzLiCGjOdNPA4=,0.990426,,
SnBrbTVub0dUWnRhZHlXdeFDkYcHink2RdFXb5Vn05g=,1.0005,,
SnBEcjNtVW91UkxJSFp4VN/FcA4YqWpXd1ZB2oUfNbA=,1.00857,,
SmZPakE3V2xRcUg2Y0tkaL+8tiIY8S/cvWlRUNPpv7A=,0.999496,,
SmZoaXlGOHJNNFlCa1hORXqP5kHk+ZoXyJ/EJ6VqSxU=,0.973293,,
Sm1XQ3JBc1IwZ2hsa1FiZN1VSl9QJ85tBiVGnXo6bDM=,0.992441,,
Sm1DSVRGQmk1Z1EzcThZZj1ckm3nTfB+LCFtZkyKCLg=,1.00151,,
SlBoN3ZDMHp1dE5HUldnUdSzGakrQ4M+ENCiEHfh66A=,0.993449,,
SkVpNkNzUWpXRFRlTE1QbJ7UzHZsyoPsMBBfxef9hmg=,0.978332,,
SjUxd2ZGM1ZDOGQ3cHYyWqn2QRsgMid8p8D2Shjt/aI=,0.986395,,
SjJWbWlCUWFQNGZlU0tHM58D+eeQbsXzrZ75XUW9KeY=,1.00454,,
SjJvN2dXWWwwQlJ2NkRFMyeaeM/qSWlAvHxWN+0rQug=,1.00857,,
SHlDMDZScU8zcjJkVUFOYqqpRMb/c8C3k+vVNUo7O+8=,1.01864,,
SHBZZlhoUUdjbnh0TVdVVLn50MW7MzJuEwtIvXdvJWU=,1.0005,,
SGRLdFVzMlNrTjNWREpqejGh9R8J9xuAJrctKrExPp4=,0.992441,,
SGJ0cmZ3amRCS1MxQ3hKWL+JXQma4ON+DG8Gn8XOvzE=,0.990426,,
SFZKRG9QaTVzRXFXcEJTUq/rie/IxDgi/QcdNqZ/dSA=,0.999496,,
SExFdEpnaVdWUGhOTUs1Vb/kn6Tcq8CGHfE6vO/q760=,0.973293,,
SEs0VGpMelhJdW84WVFmV6cmrdX+8+0THgnRmYeIf7o=,1.0005,,
SEdoTnBDemZuM3dNc2daNnku9NH/gMWr+2xxbsSlmio=,0.98841,,
SE95MGJsUEU5RGlZcXJSMx/gShmqo7s1MmK4FNDa+Sk=,0.973293,,
SE1US2l2WldwSjVHY0ZCZvh1dGPJn4zTfpYvzRQzSDU=,1.02973,,
S3VCdDRQUVpZNzZXb3F3ScBrrbyJ33WQhZu5svoHrLw=,1.0005,,
S3R1Qk9vY05VTFh2YXgwayVWwHmlwRvu0PcV0uQ74Fc=,0.990426,,
S3pjbnVCMDdyeDJXNGpDVDgu1Ejxew9wNwELkWwddZ8=,1.02973,,
S3JkM2FRa0kwcWJUSnZGN85M3ZMbPrizdLO++xxmDMU=,1.00151,,
S2xxR2JtSEFNSmFkZzl5Y4pgfOOZ5Bx/nH2FyFQs6u4=,0.992441,,
S2NQeWQ4OWZyMm56TE0zSaO8mH9Ll8ZMAxNh4VEB+iM=,0.971277,,
S2lTRG5IQVZ2b3h1UUw1TsJDEPw0XSYvUpAUZt8RUUg=,1.00957,,
S2FsWTF0N0MzakhPTFpGUbSq5yihEff4xDrmpnB46No=,0.973293,,
S2dMWVBYMDM0Wnh2RUMyRy4ayen2SB8ItkdjYXdZlTg=,1.02167,,
S1FyU0JuRENOYnYwUGNaMh4l2Mg5mCqPEQBA8VqV5Ds=,0.982363,,
S1BYZDJlYVZnY09SQUZudN8hgGK7ttpf3NOKAnIy8cY=,1.00353,,
S0VlMUxIYUJ5TkNGWDJSU4cZpRFjr0336kzH7xerTvM=,1.00353,,
S0oxV0lNOW9WaHpOUkJHacDIxc3lARZyQii0OOyg27c=,0.992441,,
S0lyTFV5M2Uxc1JXYXZKT+aPRV7KAjAiX1gRyl6Abtg=,0.996473,,
S0d4UlFjbGRQc0pvNTRaTkB9H0iCfxNiq8V1Az+Qqsg=,1.00857,,
RzY0MHcybEt4aG5hclJCdBgyiISle27B/e313qAyCto=,0.973293,,
RzV1WjNyUUZFYVZqWTQ3bD3pZdf9Q4JnYxfy4OQnDP4=,1.00857,,
RzhMallQejN5dXdSaDJnWnfGn5zgxj5W49P1Huuzmv8=,1.00454,,
RzhiS2xPQWhFRHZaNG9rQ4n5Y+3mRFwwnRFS+yjcEsM=,1.00857,,
RWZJZ1owd3R4am1WeU5yNx6Kuk+yQRfd1MI8/X61fgM=,0.992441,,
RWNmbnhPNDU4OWRlRDN5c3cu7nEh+PJv4PIfbbJ6pJA=,0.98841,,
RW9qZlJzS0lhQmxraHpldl1RTGWHjdHQk2M8lpV7b9c=,0.981356,,
RW1ZakpVZEI5NDdjS3BRZXjKNcyVs1LziboESvaebKw=,0.996473,,
RVZXWTFac2QyN0FwaU1OcjhmSxlv12M71B4rDECYXcI=,0.995465,,
RVRjaVY2OFM0bEZzcmhJbtI480N8naupwhlLLZsaE4Y=,1.01562,,
RVQ1aDJjWDZTTlFGcUtmT+Ck3PbeyFQ7D3YZ/gqgr04=,1.00857,,
RVNSVGwxSGo0M1VGOTJpZlSzyadbN4jmpUUCvGosVpU=,0.974301,,
RUYzRzlRenVETlJTSjAxcQea6eeWzWZBAua5zySI/u4=,1.0005,,
RUxNVk9kcjlsMTBzRGlUbXPZ3twylj9UBEUMIQw/QV0=,1.02167,,
RUwweG1CS1ljZGw2MlJiaVeeJdv/DB+xx5Mohajwb1c=,0.976316,,
RUNTckY1WXZabXVqMjRlN58NruxAWdsTJIBQxK9Sjvg=,0.974301,,
RUhDaFZhMklQbXN4VTZPb21+XFh5GVi04p86q8OkDbo=,0.968254,,
RTZ6bEZ1YzFiQU1od1IweNeKZRBlrkCPAmD82UHhCyY=,1.0005,,
RTRLeWZsdTVaVWJ6R1NJYX9VnxDIWUzJ7GYrGUj0OIs=,0.973293,,
RmR1bWxLUklMMzJTckpYVyTzojiutCprMMTeo+J3+Jg=,1.02872,,
RmpiaENMVVk1MXZzMEFmbc0Y2YcDRScuOlzggnxnrqc=,0.976316,,
Rmp5S1Y3ZkRPcHZVV0FKUAAnp6oZwXBEWTf1dMb8PmU=,0.990426,,
RmNmQ0Q5dGIxanFhcjVKc/xG721NdLflKO/zJgzNf6M=,1.00957,,
RlUzSXJaTG9sSnhwVldBZnmutfBiNXEVxuMsqDm1jEM=,1.02872,,
RlpKYnJHaHlJWXBWekVTQu6iKLVRCFxkklFHLUL+3x0=,1.00454,,
RlhzUU5nT3Q2TEtSYTlKeBbEM2wycn/S7v6GdAh3Pgc=,1.00353,,
RkxQdFRwNlJKTlhCMllFTQounkxRP7A5UGsUifSZI/Q=,1.0005,,
Rkxnbldpc3U5QjdEQ3djZoSjqdqMnDCyIlu7uXoU1PM=,1.02671,,
RkszYWRpWW1MYjA4dkVmZ6ie0Yc3W7vVa6i5qAHPocM=,1.0257,,
RkowanhmSEs1VkxaUXpXR4RmBnofhITOlA2HgEjJIP8=,0.992441,,
RkhRaFQ5aXN6dGNyRGtSQ0DHfjo8Wo70uBQGSJa1ua8=,0.992441,,
RkFwTUVZRHJhb2kxZ0xOa+IOZMPubKVADe43nzhqVLg=,0.976316,,
RjVtMThRWWE5UFY3ckRXZUfQP+dRTsCOcmcHi/u3FmU=,1.01864,,
RjF4SGFQd3Y2T3I1RWNWdUbQ0LnM0bXiQQDuAhuKfkQ=,1.00857,,
RHNxWUxmeTJibml6ZTlWWOzfchVx2msyD4wxQL8vhZk=,0.992441,,
RHJHVkZ1MWNScXZDZzh6VR5AEtO8gPr0q5f2c8riFbw=,1.00857,,
RHhXa2NpSVA1c3o2bnlDao53eIEF+t3z0PpPQWsJG+U=,0.973293,,
RHBrY3dRMjc1YnJ4NnlXcze6iNDKRaArg6cS2LiuSoQ=,0.990426,,
RGJhZW5UcUZwOVI2dnRCbygPJEQLGA1gQFzDbd5uui8=,0.993449,,
RFF5S3VMNEhJTTZZOEo5btlw+bWy7UgMLAxyobY8hKc=,1.01864,,
REpDSDduaXViTXRLR3k1b8Slkxsi5DOEziAQ1a3pKRU=,1.0005,,
RDRCb0Zkc21KY1ZPWmF4MSByhtueiZSmaNcyGm5mGXg=,0.996473,,
RDQyc2VNM3JGQmlZblhKOLt7AO4j0bKzn7BUmcdk06Q=,0.978332,,
RDdKeEVncUY2cGRMbnRydmDwDwoWAChNhsBlcbOdIcU=,0.986395,,
RDB4QXQ2a3ljbXpFSVNIcKSb2D4TMMA++lITJS/XB5k=,0.971277,,
R3RXYWZ1TWw3MW1RQ2d4WmA+kWjuT0P4iYSlNZRZcDA=,1.00454,,
R3FVMHNwcmNPRTdCM1RSTsptQimmOky0VZS78dnCGog=,1.00857,,
R2xRSGkxb0pSZW1VNGg2T4bM3z5+Ux4EDfiSFAla88U=,0.98841,,
R2l1UlRqMjQ4dG9Wa3JXTJISo0umJP6fXOL7WHMNDJo=,0.973293,,
R2JodnJEUHp3SjhaQVlCVmyw/Dou/gSHLhjtKQ+4z/o=,1.00857,,
R29WSVBYek1UTzd1V2JwdoBc3kDuiYwBzGQYbXTQv1w=,0.996473,,
R21QNmNOYnBrck1FVGFRUqRLbHWI4/Yv8bjLz6DkA+U=,1.02167,,
R1kzU2VXSlZNNm5EaXh1d52KH3n/BocjHL5pQWjNhpU=,0.981356,,
R1hsTnRCZVc5VGg3RWZKbhy7mik/3DgqSdd9uq0Bzuk=,0.971277,,
R0xBclBpemdxTm9YMEZmNGF+tR1CC56vUaJ3DtRBSiA=,1.00857,,
R0hyQ3AyYlF5NDBlWWMxTWsRiMfRtoK9maspIUs9FmM=,0.973293,,
R096Q0ZTV2o1Y1lUb2VINthZs9dIUk86TNl5mmq28MA=,1.00857,,
R002YlV2RU5kdGE4a0JKT/cYGz6MV2HokMOeY1VSh10=,1.02771,,
QzRqc3JnSVJXRHg2ZEtRa5SdNygVIa6tbgQvU7qe1ao=,0.977324,,
QzNpdDRlUEdnTk04YXJmZEC2pltvTJ47TvKisBVmLb0=,0.976316,,
QXRjZlhiWVBrQ3l6TUpkU1IRTMKbQO8epqaum2iRgL0=,1.02973,,
QXQzMXlPWWZuY0NqRkhFbB0qf4tr47AXRr7AzjVq3vA=,1.00151,,
QXFmVW5qdnA3dHhUUXVoVuJXdcQyC3XJtB02v6ln5SI=,1.03074,,
QXdDYjhJb005aWZocE5UZVGoqQ1UQnobbi64x43EgBI=,0.968254,,
QXBxUG5iUXVDWHM4QlJ6STpsBIIS524WOOrbdjEL+7Y=,1.00252,,
QXBoUkphME9kdzd1a045WdIZtUY/xCnZkeDIkzfwzAk=,1.00353,,
QWRIaEZuTHdKWWlFeDFvY2FqgLAO0fqaJzT+UTEpIk0=,1.0005,,
QWlEM242eEo3b1U1d2pPTL0XtLBfhQx+qbFW0qCfoE8=,0.999496,,
QWJwdXpuR3Yxa1VpaFJWTUm0h0j2r+Uh15Fa5b8Cf7M=,0.999496,,
QWJFTHRHUEhjQkY5M2lrMQe6eTFOlnQ2nEE63YUJDqE=,1.00454,,
QWE3aUVSZ1pLQ2swNFBOdCXxTXPOcv+Etjv/3sNCmpw=,1.03074,,
QVRLMk9iNXQ4aG9ySEkzUg+dyIgMXVCk4UsYVpjKQOk=,0.992441,,
QVM2WmUwaHZMSmZjRDgzQna7rBvbHobc1XK/YkQTOC0=,0.976316,,
QVhUS1NkZ0M0cEhROUVlNuuY9RiBNUpCMeUjw7FBbGQ=,1.01361,,
QVFvUEphejhsVFUzNW4wa3/iHZG+0oAL4hLs1qDy4pU=,0.980348,,
QVFDUElldm11VGM2SmtwN3yr2QmxoqHnKFMc4jBw0gg=,0.996473,,
QVF3ZGNrVFZnMTNCOTdETkhFB8s45xD7tYd89DjuinU=,1.0005,,
QUV1SEI1TGgwWXhJeUs2eqkaf3nNfnYrkZ7Ygn2IhSI=,1.0005,,
QUU0OU9JOHN0eXI3Zk54RhJkjceQIUjhGogWwJhHSdc=,0.992441,,
QUpMckY0Yk9ObWwxWjlJWegREthbjeW9J1k/rYbgUX0=,0.996473,,
QUlLTmNybDRPUDlXYkJIeVN7UduFkju8R52ZkS3vIQQ=,1.0005,,
QUd5aWUySk9TM2dqRXpNTt/+ul7IbPoQfmTZS07Mn74=,0.980348,,
QTV5bGdWUXhLUkg5ckZwNqCBmA2zfdDcA3QWgckXT8Q=,1.02469,,
QTJnbURSR0hVOTc1OG9yM9DzCLpX4ZGUqTCEigCNpZU=,1.00454,,
QTBacmVKUEt5Ymo3a1V0TWXCMbblJU15hEdkmte8llw=,1.00857,,
QnU2Q2hBSkRZTWZSM1pYS37xWX6ysCR+HY0vNnUDwts=,1.00857,,
QnR2Uk1MUWhrbEhlbWlmNeBe9NttqBSZ3V+XEsfTHe0=,1.0005,,
Qno5eXBIWDBuN1ZUUEdTZn7ujsEe5sC/r1gde7AkCzk=,1.00857,,
QnlodWNrdEhNeFFqRjZkd8Yy4aphIibBTtw8Z/1nlgM=,1.02771,,
QnJUcDNSeHFqMG8yNFg5SlYQmgAsL9UQpt2DEMOe3/M=,1.02167,,
QmpLTlN3Z2x1WFRpbkd2ViWe/0gEhzpU7Ftfo2BazXA=,1.02066,,
QmJBd1huWWdlN1dIeUdkelxVKAt0TkKPxBDuk0KmUaQ=,1.01864,,
QmJ5bDJTWXhEdTdQNkVRWPT+hoUzHWTQwYF8JIDi8Oo=,0.989418,,
Qm81MnBDZEtPdFBTZndyVRPyZv2CixmHloUMsTcaXgw=,1.00252,,
QlY1SzJMM21sWW5aaWJJcoW9hrzI9DhcjQnjd0iYK8E=,0.973293,,
QlNPa0tzUHI4Q3lsRGZKTX1l8UXKr0VMql9LTfP9Fxo=,0.992441,,
Qlk1bk1SSUpMMlF4MWZPdXc19h4qzmEDkl4lc1Xrq3Y=,0.999496,,
QlI0bGUyRWl4V3IzVHNwVSMShzPJuS2aYC6XEMMUQEI=,0.990426,,
QkNaRU00M2RlbThRVHlIYwgy5zHi3RO7U34jlGeF5gs=,1.00857,,
QkN0SDl6VVNRNW1zd05jRgh/t0HIxdtaGMNlMfcP4jc=,1.00454,,
QkFyZHZwWUtYd2NKa3pDMmw8qBNZyFVIhZuVp4K7E7o=,0.996473,,
QjZQS3RqWko0RVJibXpvSZqcvYgGgOuxLhQKpowy5as=,0.996473,,
Qjl3RElMTWU0ekZWQXNFbLhOGTwV7cQizlk2NEWL5Gw=,0.992441,,
QjJGZHg1dEx2UUllVlU4MZRLuiolAOWfS7rPUXX7PKA=,0.990426,,
QjJBYTZ5Y1lkWG1FYnRLTyk00mSb9LtiB/oVmZGlNHA=,1.00857,,
Q3NIOVFieHJoRDA0WVV1Zwq6lCdxXuIhdoLeXcbOTd4=,1.00857,,
Q3djTER2WkEzMkVzcjlQaaOApMJHRTY2pbMu08pAq9Q=,1.00454,,
Q2taNUppNk90V3h2TDJZYlsC8NilOqriXnsRs9IZd/Q=,0.992441,,
Q2N2MFdwS3FCTGpIMVZJNHyT+WnkVWRb1L94rWs+Rm0=,0.973293,,
Q2h0UUZzRVdHOXFLTUxVU7d9rmLCvw/fM4NDK2I9u5s=,0.978332,,
Q2FMcEpQb25abE9jc2lOcZnWZerp2j8GJYMFvx+k2fo=,1.01864,,
Q2FITDlSVTYyd0ZyNDdpaEch9V4mMc1Wd277k9CYa6s=,0.996473,,
Q1ZyYUJXWVJuTWtVakxxeLtW10NKHyTXzEejcdO6/10=,1.01159,,
Q1Jwc0FIckVKeEZXcW5jbyiAwFq6dfPMf6m5+2tdviU=,1.00857,,
Q0VPVGdKWVg5TDJNbTRLVze6GiN98jvjpaPKRpaDuuU=,1.00957,,
Q0tQa2dIZnVMd1VsRTRvMJTgEL+UTjKf6pYu2FgyMFA=,0.992441,,
Q0c1SVIwSHFFRmw4V3Z5SnSx9fTTv7jDQ7F7iFrlzC8=,1.02469,,
Q05URkJ2c0dqbmJLTFFvSUovSZP3IyDApjE6LHOl73k=,1.00252,,
Q05SRGluTHBVbFQxQUowT65QbpLeaY1WO6EqWXlX9LM=,0.999496,,
OXVZajZpZGhjcnRiZlRES6Gq5SmnQApuC4zesVWXdqc=,0.992441,,
OXVGdkRZZE94cVBhMlRSdBTyCoFpUzeA3Ur968atOCk=,1.0257,,
OXpqYmZGWFJlbE1RYWdoTkel8A1eHeUZq4Ef+OaLXE8=,0.974301,,
OWZybnQwVm96TWNLUnNJMcoy0OeUpkgKzCZvOlj+sBA=,0.992441,,
OW4wTEJnTlRpN3JHVTNmTwklHjwTVpJsGPRxmqJZaGY=,0.981356,,
